"","to","from","movers","date","fr_pat","to_pat","fr_users","to_users"
"12721","51510","51001",0,2019-01-01,1,96,46982,211360
"12722","51510","51121",313,2019-01-01,60,96,161239,211360
"12723","51510","51037",0,2019-01-01,20,96,21475,211360
"12724","51510","51049",24,2019-01-01,25,96,15453,211360
"12725","51510","51007",0,2019-01-01,4,96,22500,211360
"12726","51510","51610",58,2019-01-01,106,96,18212,211360
"12727","51510","51690",0,2019-01-01,117,96,22276,211360
"12728","51510","51065",0,2019-01-01,32,96,41315,211360
"12729","51510","51107",1562,2019-01-01,53,96,580113,211360
"12730","51510","51520",0,2019-01-01,97,96,25038,211360
"12731","51510","51590",19,2019-01-01,103,96,68488,211360
"12732","51510","51059",28222,2019-01-01,29,96,1763382,211360
"12733","51510","51510",159535,2019-01-01,96,96,213087,211360
"12734","51510","51083",57,2019-01-01,41,96,58170,211360
"12735","51510","51043",18,2019-01-01,22,96,22764,211360
"12736","51510","51009",0,2019-01-01,5,96,58598,211360
"12737","51510","51035",0,2019-01-01,18,96,45489,211360
"12738","51510","51187",75,2019-01-01,90,96,64982,211360
"12739","51510","51075",14,2019-01-01,37,96,36004,211360
"12740","51510","51149",12,2019-01-01,72,96,63575,211360
"12741","51510","51153",5386,2019-01-01,73,96,727098,211360
"12742","51510","51595",0,2019-01-01,104,96,7929,211360
"12743","51510","51137",0,2019-01-01,66,96,56203,211360
"12744","51510","51173",0,2019-01-01,83,96,50469,211360
"12745","51510","51061",196,2019-01-01,30,96,107514,211360
"12746","51510","51620",0,2019-01-01,107,96,12464,211360
"12747","51510","51019",40,2019-01-01,10,96,135376,211360
"12748","51510","51127",0,2019-01-01,62,96,35250,211360
"12749","51510","51111",0,2019-01-01,55,96,20351,211360
"12750","51510","51067",0,2019-01-01,33,96,96126,211360
"12751","51510","51175",0,2019-01-01,84,96,31773,211360
"12752","51510","51033",46,2019-01-01,17,96,50376,211360
"12753","51510","51840",157,2019-01-01,133,96,41272,211360
"12754","51510","51133",19,2019-01-01,64,96,17739,211360
"12755","51510","51003",311,2019-01-01,2,96,156239,211360
"12756","51510","51021",0,2019-01-01,11,96,9754,211360
"12757","51510","51103",0,2019-01-01,51,96,14049,211360
"12758","51510","51700",128,2019-01-01,118,96,300145,211360
"12759","51510","51770",39,2019-01-01,126,96,158696,211360
"12760","51510","51155",0,2019-01-01,74,96,57623,211360
"12761","51510","51157",33,2019-01-01,75,96,9162,211360
"12762","51510","51051",0,2019-01-01,26,96,24349,211360
"12763","51510","51177",308,2019-01-01,85,96,221513,211360
"12764","51510","51790",0,2019-01-01,128,96,38974,211360
"12765","51510","51775",26,2019-01-01,127,96,43358,211360
"12766","51510","51041",143,2019-01-01,21,96,584264,211360
"12767","51510","51036",0,2019-01-01,19,96,10204,211360
"12768","51510","51109",46,2019-01-01,54,96,55210,211360
"12769","51520","51013",0,2019-01-01,7,97,302943,33476
"12770","51520","51183",0,2019-01-01,88,97,17885,33476
"12771","51520","51005",0,2019-01-01,3,97,24296,33476
"12772","51520","51073",0,2019-01-01,36,97,62095,33476
"12773","51520","51169",92,2019-01-01,81,97,28701,33476
"12774","51520","51678",0,2019-01-01,113,97,11226,33476
"12775","51520","51113",0,2019-01-01,56,97,21001,33476
"12776","51520","51187",0,2019-01-01,90,97,64982,33476
"12777","51520","51119",0,2019-01-01,59,97,16430,33476
"12778","51520","51071",61,2019-01-01,35,97,27875,33476
"12779","51520","51710",20,2019-01-01,119,97,408163,33476
"12780","51520","51730",0,2019-01-01,121,97,49745,33476
"12781","51520","51141",0,2019-01-01,68,97,29110,33476
"12782","51520","51580",0,2019-01-01,102,97,8712,33476
"12783","51520","51680",31,2019-01-01,114,97,117483,33476
"12784","51520","51095",0,2019-01-01,47,97,109104,33476
"12785","51520","51047",0,2019-01-01,24,97,78830,33476
"12786","51520","51690",0,2019-01-01,117,97,22276,33476
"12787","51520","51820",0,2019-01-01,131,97,34029,33476
"12788","51520","51185",370,2019-01-01,89,97,66906,33476
"12789","51520","51735",0,2019-01-01,122,97,20849,33476
"12790","51520","51173",674,2019-01-01,83,97,50469,33476
"12791","51520","51181",0,2019-01-01,87,97,11331,33476
"12792","51520","51145",27,2019-01-01,70,97,49855,33476
"12793","51520","51011",24,2019-01-01,6,97,29404,33476
"12794","51520","51049",0,2019-01-01,25,97,15453,33476
"12795","51520","51135",0,2019-01-01,65,97,24627,33476
"12796","51520","51167",919,2019-01-01,80,97,46676,33476
"12797","51520","51640",0,2019-01-01,109,97,7278,33476
"12798","51520","51143",0,2019-01-01,69,97,117603,33476
"12799","51520","51740",0,2019-01-01,123,97,161186,33476
"12800","51520","51530",0,2019-01-01,98,97,10410,33476
"12801","51520","51105",0,2019-01-01,52,97,35683,33476
"12802","51520","51720",14,2019-01-01,120,97,6050,33476
"12803","51520","51111",0,2019-01-01,55,97,20351,33476
"12804","51520","51027",310,2019-01-01,14,97,34563,33476
"12805","51520","51810",0,2019-01-01,130,97,784792,33476
"12806","51520","51650",0,2019-01-01,110,97,224693,33476
"12807","51520","51075",0,2019-01-01,37,97,36004,33476
"12808","51520","51033",15,2019-01-01,17,97,50376,33476
"12809","51520","51107",14,2019-01-01,53,97,580113,33476
"12810","51520","51087",0,2019-01-01,43,97,558046,33476
"12811","51520","51600",0,2019-01-01,105,97,33021,33476
"12812","51520","51115",0,2019-01-01,57,97,13186,33476
"12813","51520","51171",0,2019-01-01,82,97,70180,33476
"12814","51520","51015",31,2019-01-01,8,97,128468,33476
"12815","51520","51179",0,2019-01-01,86,97,227335,33476
"12816","51520","51125",0,2019-01-01,61,97,22989,33476
"12817","51520","51670",0,2019-01-01,112,97,38762,33476
"12818","51520","51540",0,2019-01-01,99,97,68209,33476
"12819","51520","51660",0,2019-01-01,111,97,84786,33476
"12820","51520","51051",87,2019-01-01,26,97,24349,33476
"12821","51520","51035",0,2019-01-01,18,97,45489,33476
"12822","51520","51089",0,2019-01-01,44,97,92093,33476
"12823","51520","51031",0,2019-01-01,16,97,101999,33476
"12824","51520","51029",0,2019-01-01,15,97,28349,33476
"12825","51520","51045",0,2019-01-01,23,97,8129,33476
"12826","51520","51003",62,2019-01-01,2,97,156239,33476
"12827","51520","51017",0,2019-01-01,9,97,6549,33476
"12828","51520","51097",0,2019-01-01,48,97,11873,33476
"12829","51520","51570",0,2019-01-01,101,97,33302,33476
"12830","51520","51053",0,2019-01-01,27,97,50342,33476
"12831","51520","51800",0,2019-01-01,129,97,150156,33476
"12832","51520","51163",0,2019-01-01,78,97,35665,33476
"12833","51520","51077",51,2019-01-01,38,97,22261,33476
"12834","51520","51700",18,2019-01-01,118,97,300145,33476
"12835","51520","51191",9239,2019-01-01,91,97,87011,33476
"12836","51520","51840",0,2019-01-01,133,97,41272,33476
"12837","51520","51161",14,2019-01-01,77,97,173951,33476
"12838","51520","51147",0,2019-01-01,71,97,39815,33476
"12839","51520","51063",0,2019-01-01,31,97,27190,33476
"12840","51520","51099",0,2019-01-01,49,97,40754,33476
"12841","51520","51131",0,2019-01-01,63,97,16552,33476
"12842","51520","51057",0,2019-01-01,28,97,19001,33476
"12843","51520","51121",85,2019-01-01,60,97,161239,33476
"12844","51520","51093",0,2019-01-01,46,97,60681,33476
"12845","51520","51079",0,2019-01-01,39,97,30089,33476
"12846","51520","51177",30,2019-01-01,85,97,221513,33476
"12847","51520","51007",0,2019-01-01,4,97,22500,33476
"12848","51520","51610",0,2019-01-01,106,97,18212,33476
"12849","51520","51067",0,2019-01-01,33,97,96126,33476
"12850","51520","51065",0,2019-01-01,32,97,41315,33476
"12851","51520","51117",0,2019-01-01,58,97,48003,33476
"12852","51520","51750",88,2019-01-01,124,97,32409,33476
"12853","51520","51101",24,2019-01-01,50,97,28523,33476
"12854","51520","51590",0,2019-01-01,103,97,68488,33476
"12855","51520","51001",0,2019-01-01,1,97,46982,33476
"12856","51520","51043",0,2019-01-01,22,97,22764,33476
"12857","51520","51165",45,2019-01-01,79,97,130193,33476
"12858","51520","51009",0,2019-01-01,5,97,58598,33476
"12859","51520","51550",0,2019-01-01,100,97,404560,33476
"12860","51520","51620",0,2019-01-01,107,97,12464,33476
"12861","51520","51036",0,2019-01-01,19,97,10204,33476
"12862","51520","51137",0,2019-01-01,66,97,56203,33476
"12863","51520","51830",0,2019-01-01,132,97,21163,33476
"12864","51520","51683",0,2019-01-01,115,97,66164,33476
"12865","51520","51520",20443,2019-01-01,97,97,25038,33476
"12866","51520","51103",0,2019-01-01,51,97,14049,33476
"12867","51520","51595",0,2019-01-01,104,97,7929,33476
"12868","51520","51139",0,2019-01-01,67,97,40673,33476
"12869","51520","51630",0,2019-01-01,108,97,44534,33476
"12870","51520","51069",29,2019-01-01,34,97,137274,33476
"12871","51520","51083",0,2019-01-01,41,97,58170,33476
"12872","51520","51770",79,2019-01-01,126,97,158696,33476
"12873","51520","51175",0,2019-01-01,84,97,31773,33476
"12874","51520","51153",0,2019-01-01,73,97,727098,33476
"12875","51520","51775",13,2019-01-01,127,97,43358,33476
"12876","51520","51685",0,2019-01-01,116,97,29141,33476
"12877","51520","51081",0,2019-01-01,40,97,18707,33476
"12878","51520","51149",0,2019-01-01,72,97,63575,33476
"12879","51520","51159",0,2019-01-01,76,97,14532,33476
"12880","51520","51199",0,2019-01-01,95,97,111883,33476
"12881","51520","51019",40,2019-01-01,10,97,135376,33476
"12882","51520","51059",106,2019-01-01,29,97,1763382,33476
"12883","51520","51510",0,2019-01-01,96,97,213087,33476
"12884","51520","51037",0,2019-01-01,20,97,21475,33476
"12885","51520","51133",0,2019-01-01,64,97,17739,33476
"12886","51520","51790",0,2019-01-01,128,97,38974,33476
"12887","51520","51193",0,2019-01-01,92,97,28073,33476
"12888","51520","51127",0,2019-01-01,62,97,35250,33476
"12889","51520","51025",0,2019-01-01,13,97,25288,33476
"12890","51520","51085",12,2019-01-01,42,97,185889,33476
"12891","51520","51061",16,2019-01-01,30,97,107514,33476
"12892","51520","51195",212,2019-01-01,93,97,65949,33476
"12893","51520","51155",16,2019-01-01,74,97,57623,33476
"12894","51520","51021",0,2019-01-01,11,97,9754,33476
"12895","51520","51041",42,2019-01-01,21,97,584264,33476
"12896","51520","51023",13,2019-01-01,12,97,58981,33476
"12897","51520","51157",0,2019-01-01,75,97,9162,33476
"12898","51520","51760",0,2019-01-01,125,97,354947,33476
"12899","51520","51197",110,2019-01-01,94,97,47549,33476
"12900","51520","51091",0,2019-01-01,45,97,2025,33476
"12901","51520","51109",0,2019-01-01,54,97,55210,33476
"12902","51530","51071",0,2019-01-01,35,98,27875,10411
"12903","51530","51640",0,2019-01-01,109,98,7278,10411
"12904","51530","51105",0,2019-01-01,52,98,35683,10411
"12905","51530","51005",0,2019-01-01,3,98,24296,10411
"12906","51530","51650",0,2019-01-01,110,98,224693,10411
"12907","51530","51700",0,2019-01-01,118,98,300145,10411
"12908","51530","51073",0,2019-01-01,36,98,62095,10411
"12909","51530","51027",0,2019-01-01,14,98,34563,10411
"12910","51530","51141",0,2019-01-01,68,98,29110,10411
"12911","51530","51143",0,2019-01-01,69,98,117603,10411
"12912","51530","51113",0,2019-01-01,56,98,21001,10411
"12913","51530","51185",0,2019-01-01,89,98,66906,10411
"12914","51530","51015",47,2019-01-01,8,98,128468,10411
"12915","51530","51011",0,2019-01-01,6,98,29404,10411
"12916","51530","51047",0,2019-01-01,24,98,78830,10411
"12917","51530","51119",0,2019-01-01,59,98,16430,10411
"12918","51530","51161",0,2019-01-01,77,98,173951,10411
"12919","51530","51035",0,2019-01-01,18,98,45489,10411
"12920","51530","51145",27,2019-01-01,70,98,49855,10411
"12921","51530","51183",0,2019-01-01,88,98,17885,10411
"12922","51530","51169",0,2019-01-01,81,98,28701,10411
"12923","51530","51045",0,2019-01-01,23,98,8129,10411
"12924","51530","51069",0,2019-01-01,34,98,137274,10411
"12925","51530","51678",250,2019-01-01,113,98,11226,10411
"12926","51530","51139",0,2019-01-01,67,98,40673,10411
"12927","51530","51580",0,2019-01-01,102,98,8712,10411
"12928","51530","51660",0,2019-01-01,111,98,84786,10411
"12929","51530","51540",25,2019-01-01,99,98,68209,10411
"12930","51530","51007",0,2019-01-01,4,98,22500,10411
"12931","51530","51065",16,2019-01-01,32,98,41315,10411
"12932","51530","51137",0,2019-01-01,66,98,56203,10411
"12933","51530","51115",0,2019-01-01,57,98,13186,10411
"12934","51530","51029",0,2019-01-01,15,98,28349,10411
"12935","51530","51810",0,2019-01-01,130,98,784792,10411
"12936","51530","51001",0,2019-01-01,1,98,46982,10411
"12937","51530","51043",0,2019-01-01,22,98,22764,10411
"12938","51530","51111",0,2019-01-01,55,98,20351,10411
"12939","51530","51095",0,2019-01-01,47,98,109104,10411
"12940","51530","51049",0,2019-01-01,25,98,15453,10411
"12941","51530","51550",0,2019-01-01,100,98,404560,10411
"12942","51530","51036",0,2019-01-01,19,98,10204,10411
"12943","51530","51067",0,2019-01-01,33,98,96126,10411
"12944","51530","51031",43,2019-01-01,16,98,101999,10411
"12945","51530","51690",0,2019-01-01,117,98,22276,10411
"12946","51530","51520",0,2019-01-01,97,98,25038,10411
"12947","51530","51003",20,2019-01-01,2,98,156239,10411
"12948","51530","51103",0,2019-01-01,51,98,14049,10411
"12949","51530","51173",19,2019-01-01,83,98,50469,10411
"12950","51530","51167",0,2019-01-01,80,98,46676,10411
"12951","51530","51053",0,2019-01-01,27,98,50342,10411
"12952","51530","51025",0,2019-01-01,13,98,25288,10411
"12953","51530","51051",0,2019-01-01,26,98,24349,10411
"12954","51530","51670",0,2019-01-01,112,98,38762,10411
"12955","51530","51037",0,2019-01-01,20,98,21475,10411
"12956","51530","51033",0,2019-01-01,17,98,50376,10411
"12957","51530","51530",7316,2019-01-01,98,98,10410,10411
"12958","51530","51840",0,2019-01-01,133,98,41272,10411
"12959","51530","51770",0,2019-01-01,126,98,158696,10411
"12960","51530","51600",0,2019-01-01,105,98,33021,10411
"12961","51530","51740",0,2019-01-01,123,98,161186,10411
"12962","51530","51099",0,2019-01-01,49,98,40754,10411
"12963","51530","51171",0,2019-01-01,82,98,70180,10411
"12964","51530","51013",0,2019-01-01,7,98,302943,10411
"12965","51530","51720",0,2019-01-01,120,98,6050,10411
"12966","51530","51041",14,2019-01-01,21,98,584264,10411
"12967","51530","51093",0,2019-01-01,46,98,60681,10411
"12968","51530","51163",1962,2019-01-01,78,98,35665,10411
"12969","51530","51193",0,2019-01-01,92,98,28073,10411
"12970","51530","51021",0,2019-01-01,11,98,9754,10411
"12971","51530","51610",0,2019-01-01,106,98,18212,10411
"12972","51530","51107",0,2019-01-01,53,98,580113,10411
"12973","51530","51820",0,2019-01-01,131,98,34029,10411
"12974","51530","51750",59,2019-01-01,124,98,32409,10411
"12975","51530","51101",0,2019-01-01,50,98,28523,10411
"12976","51530","51595",0,2019-01-01,104,98,7929,10411
"12977","51530","51059",0,2019-01-01,29,98,1763382,10411
"12978","51530","51730",0,2019-01-01,121,98,49745,10411
"12979","51530","51680",46,2019-01-01,114,98,117483,10411
"12980","51530","51165",135,2019-01-01,79,98,130193,10411
"12981","51530","51109",0,2019-01-01,54,98,55210,10411
"12982","51530","51009",80,2019-01-01,5,98,58598,10411
"12983","51530","51620",0,2019-01-01,107,98,12464,10411
"12984","51530","51075",0,2019-01-01,37,98,36004,10411
"12985","51530","51117",16,2019-01-01,58,98,48003,10411
"12986","51530","51830",0,2019-01-01,132,98,21163,10411
"12987","51530","51159",0,2019-01-01,76,98,14532,10411
"12988","51530","51135",0,2019-01-01,65,98,24627,10411
"12989","51530","51800",0,2019-01-01,129,98,150156,10411
"12990","51530","51735",0,2019-01-01,122,98,20849,10411
"12991","51530","51630",0,2019-01-01,108,98,44534,10411
"12992","51530","51097",0,2019-01-01,48,98,11873,10411
"12993","51530","51191",31,2019-01-01,91,98,87011,10411
"12994","51530","51083",0,2019-01-01,41,98,58170,10411
"12995","51530","51197",0,2019-01-01,94,98,47549,10411
"12996","51530","51710",0,2019-01-01,119,98,408163,10411
"12997","51530","51063",0,2019-01-01,31,98,27190,10411
"12998","51530","51019",40,2019-01-01,10,98,135376,10411
"12999","51530","51187",30,2019-01-01,90,98,64982,10411
"13000","51530","51147",39,2019-01-01,71,98,39815,10411
"13001","51530","51685",0,2019-01-01,116,98,29141,10411
"13002","51530","51199",0,2019-01-01,95,98,111883,10411
"13003","51530","51590",0,2019-01-01,103,98,68488,10411
"13004","51530","51057",0,2019-01-01,28,98,19001,10411
"13005","51530","51177",0,2019-01-01,85,98,221513,10411
"13006","51530","51153",0,2019-01-01,73,98,727098,10411
"13007","51530","51121",0,2019-01-01,60,98,161239,10411
"13008","51530","51079",0,2019-01-01,39,98,30089,10411
"13009","51530","51089",0,2019-01-01,44,98,92093,10411
"13010","51530","51087",0,2019-01-01,43,98,558046,10411
"13011","51530","51775",39,2019-01-01,127,98,43358,10411
"13012","51530","51091",0,2019-01-01,45,98,2025,10411
"13013","51530","51157",0,2019-01-01,75,98,9162,10411
"13014","51530","51510",0,2019-01-01,96,98,213087,10411
"13015","51530","51683",0,2019-01-01,115,98,66164,10411
"13016","51530","51125",0,2019-01-01,61,98,22989,10411
"13017","51530","51081",0,2019-01-01,40,98,18707,10411
"13018","51530","51195",0,2019-01-01,93,98,65949,10411
"13019","51530","51155",0,2019-01-01,74,98,57623,10411
"13020","51530","51077",0,2019-01-01,38,98,22261,10411
"13021","51530","51175",0,2019-01-01,84,98,31773,10411
"13022","51530","51017",20,2019-01-01,9,98,6549,10411
"13023","51530","51760",108,2019-01-01,125,98,354947,10411
"13024","51530","51790",16,2019-01-01,128,98,38974,10411
"13025","51530","51127",0,2019-01-01,62,98,35250,10411
"13026","51530","51085",0,2019-01-01,42,98,185889,10411
"13027","51530","51570",0,2019-01-01,101,98,33302,10411
"13028","51530","51149",0,2019-01-01,72,98,63575,10411
"13029","51530","51061",0,2019-01-01,30,98,107514,10411
"13030","51530","51131",0,2019-01-01,63,98,16552,10411
"13031","51530","51023",13,2019-01-01,12,98,58981,10411
"13032","51530","51133",0,2019-01-01,64,98,17739,10411
"13033","51530","51179",0,2019-01-01,86,98,227335,10411
"13034","51530","51181",0,2019-01-01,87,98,11331,10411
"13035","51540","51027",23,2019-01-01,14,99,34563,72195
"13036","51540","51071",0,2019-01-01,35,99,27875,72195
"13037","51540","51183",0,2019-01-01,88,99,17885,72195
"13038","51540","51143",259,2019-01-01,69,99,117603,72195
"13039","51540","51005",0,2019-01-01,3,99,24296,72195
"13040","51540","51045",0,2019-01-01,23,99,8129,72195
